*	s0	0.514468443042597
*	s1	0.23505677895277824
*	s2	0.25047477800461654
s0	s0	0.7317520607913874
s0	s1	0.07847592561264374
s0	s2	0.13667933312064953
s1	s0	0.2183386767473529
s1	s1	0.1083764107143539
s1	s2	0.6211748626338265
s2	s0	0.24386465859290649
s2	s1	0.612646822446443
s2	s2	0.09132662225393898
s0	.	0.05309268047528096
s1	.	0.05211004990447823
s2	.	0.05216189670670941
